shipment_id,sender,receiver,message_type,message_content,is_fraudulent,fraud_probability,created_at
SHP-1911,dispatch@outlook-logistics.com,ops@controlcenter.com,Email,"URGENT UPDATE: Shipment SHP-1911 has been rerouted due to warehouse maintenance. Deliver to alternative dock: 404 Industrial Way, Houston, TX immediately.",1,0.75,2026-04-09 06:22:51
SHP-1911,dispatch@fedex-billing-system.com,ops@controlcenter.com,Email,"Important billing update for SHP-1911. Due to audit, we changed bank details. Wire payment to routing 021000021, account 992837262. Confirm transaction asap.",1,0.96,2026-04-09 06:22:51
SHP-1912,info@redlinetransport.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1912 in Houston, TX. Estimated arrival in New York, NY remains unchanged.",0,0.11,2026-04-27 07:22:51
SHP-1912,+15553198220,+15553435189,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.24,2026-04-27 07:22:51
SHP-1913,info@goldstarlogistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.04,2026-06-09 23:22:51
SHP-1913,+15557795231,+15551958984,SMS,Refueling. Trailer locks checked and secure.,0,0.05,2026-06-09 23:22:51
SHP-1914,info@titanhaulers.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.01,2026-06-14 13:22:51
SHP-1915,+15553491368,+15551227365,SMS,DriverJohn here. SHP SHP-1915 load completed. Departing origin now.,0,0.05,2026-05-03 21:22:51
SHP-1915,+15553927872,+15557732573,SMS,DriverJohn here. SHP SHP-1915 load completed. Departing origin now.,0,0.13,2026-05-03 21:22:51
SHP-1915,+15557699083,+15554845985,SMS,Refueling. Trailer locks checked and secure.,0,0.16,2026-05-03 21:22:51
SHP-1916,+15555490726,+15552208309,SMS,DriverJohn here. SHP SHP-1916 load completed. Departing origin now.,0,0.14,2026-04-16 10:22:51
SHP-1917,+15557002094,+15554101482,SMS,DriverJohn here. SHP SHP-1917 load completed. Departing origin now.,0,0.12,2026-05-12 08:22:51
SHP-1917,info@vanguardlogistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.0,2026-05-12 08:22:51
SHP-1918,info@frontierhauling.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.14,2026-04-11 13:22:51
SHP-1918,+15557770171,+15558763781,SMS,Refueling. Trailer locks checked and secure.,0,0.1,2026-04-11 13:22:51
SHP-1919,+15551475103,+15558723932,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.17,2026-04-22 16:22:51
SHP-1919,+15558052413,+15556912574,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.21,2026-04-22 16:22:51
SHP-1920,+15554048235,+15554912025,SMS,DriverJohn here. SHP SHP-1920 load completed. Departing origin now.,0,0.04,2026-05-05 23:22:51
SHP-1920,info@goldstarlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1920. Let us know if you need anything else.",0,0.15,2026-05-05 23:22:51
SHP-1920,+15551394582,+15556857017,SMS,Refueling. Trailer locks checked and secure.,0,0.2,2026-05-05 23:22:51
SHP-1921,+15558302424,+15559328408,SMS,Refueling. Trailer locks checked and secure.,0,0.07,2026-05-17 07:22:51
SHP-1921,+15558552077,+15556192707,SMS,DriverJohn here. SHP SHP-1921 load completed. Departing origin now.,0,0.1,2026-05-17 07:22:51
SHP-1922,info@goldstarlogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.05,2026-05-15 21:22:51
SHP-1922,+15555570107,+15558157573,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.24,2026-05-15 21:22:51
SHP-1922,+15552326711,+15552843983,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.03,2026-05-15 21:22:51
SHP-1923,info@westcoastfreight.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.04,2026-03-25 19:22:51
SHP-1924,+15557944886,+15558291789,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.07,2026-05-31 09:22:51
SHP-1924,+15555391020,+15555901629,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.08,2026-05-31 09:22:51
SHP-1925,+15555782997,+15554798612,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.22,2026-06-09 21:22:51
SHP-1925,+15551288168,+15559821871,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.04,2026-06-09 21:22:51
SHP-1925,info@interstatecarriers.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.08,2026-06-09 21:22:51
SHP-1926,info@northerntransport.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.11,2026-04-27 17:22:51
SHP-1927,+15557216697,+15556648521,SMS,Refueling. Trailer locks checked and secure.,0,0.2,2026-05-30 01:22:51
SHP-1927,info@blueskytransport.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.01,2026-05-30 01:22:51
SHP-1927,info@blueskytransport.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1927. Let us know if you need anything else.",0,0.08,2026-05-30 01:22:51
SHP-1928,info@summitlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1928. Let us know if you need anything else.",0,0.05,2026-03-30 14:22:51
SHP-1929,+15552323408,+15554664158,SMS,DriverJohn here. SHP SHP-1929 load completed. Departing origin now.,0,0.07,2026-06-07 00:22:51
SHP-1929,+15556005392,+15554173453,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.17,2026-06-07 00:22:51
SHP-1929,+15557507652,+15554712584,SMS,DriverJohn here. SHP SHP-1929 load completed. Departing origin now.,0,0.02,2026-06-07 00:22:51
SHP-1930,+15555911615,+15554072102,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.1,2026-04-10 15:22:51
SHP-1930,info@redlinetransport.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1930. Let us know if you need anything else.",0,0.08,2026-04-10 15:22:51
SHP-1931,+15557399318,+15551840925,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.22,2026-03-29 07:22:51
SHP-1931,info@vanguardlogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.11,2026-03-29 07:22:51
SHP-1931,+15552080642,+15558815099,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.05,2026-03-29 07:22:51
SHP-1932,+15558082070,+15557557264,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.05,2026-05-09 15:22:51
SHP-1932,+15553675681,+15554338168,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.03,2026-05-09 15:22:51
SHP-1932,info@blueskytransport.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.2,2026-05-09 15:22:51
SHP-1933,+15553061177,+15558176895,SMS,"Rerouting SHP SHP-1933. Deliver load to Boston, MA West Compound instead of Main Terminal.",1,0.81,2026-04-22 14:22:51
SHP-1933,dispatch@outlook-logistics.com,ops@controlcenter.com,Email,"Important billing update for SHP-1933. Due to audit, we changed bank details. Wire payment to routing 021000021, account 992837262. Confirm transaction asap.",1,0.93,2026-04-22 14:22:51
SHP-1934,+15559181178,+15553862651,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.01,2026-03-31 16:22:51
SHP-1934,+15553211404,+15551782937,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.14,2026-03-31 16:22:51
SHP-1934,+15552142551,+15551274903,SMS,DriverJohn here. SHP SHP-1934 load completed. Departing origin now.,0,0.11,2026-03-31 16:22:51
SHP-1935,+15556387414,+15555369627,SMS,Refueling. Trailer locks checked and secure.,0,0.03,2026-05-15 22:22:51
SHP-1935,info@frontierhauling.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1935 in Houston, TX. Estimated arrival in Detroit, MI remains unchanged.",0,0.01,2026-05-15 22:22:51
SHP-1936,+15551672820,+15556758647,SMS,Refueling. Trailer locks checked and secure.,0,0.1,2026-04-12 00:22:51
SHP-1937,info@redlinetransport.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1937. Let us know if you need anything else.",0,0.24,2026-06-05 16:22:51
SHP-1938,info@deltafreight.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.07,2026-05-17 13:22:51
SHP-1938,info@deltafreight.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.15,2026-05-17 13:22:51
SHP-1939,info@libertycargo.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.24,2026-04-08 05:22:51
SHP-1940,info@xpresslogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.17,2026-04-30 18:22:51
SHP-1940,+15557417287,+15554227225,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.19,2026-04-30 18:22:51
SHP-1941,+15551197024,+15555545990,SMS,Refueling. Trailer locks checked and secure.,0,0.01,2026-03-26 23:22:51
SHP-1941,info@atlascargo.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1941. Let us know if you need anything else.",0,0.22,2026-03-26 23:22:51
SHP-1941,+15559514216,+15556861302,SMS,DriverJohn here. SHP SHP-1941 load completed. Departing origin now.,0,0.15,2026-03-26 23:22:51
SHP-1942,+15558955173,+15556350367,SMS,Ops alert: GPS system updating. Turn off transponder for 2 hours to avoid sync error. Maintain driving speed.,1,0.75,2026-04-19 19:22:51
SHP-1943,info@libertycargo.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.15,2026-06-09 18:22:51
SHP-1943,info@libertycargo.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1943. Let us know if you need anything else.",0,0.08,2026-06-09 18:22:51
SHP-1943,+15554663578,+15551705339,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.15,2026-06-09 18:22:51
SHP-1944,+15554017976,+15551717148,SMS,Refueling. Trailer locks checked and secure.,0,0.09,2026-04-13 10:22:51
SHP-1944,+15555348804,+15559629731,SMS,DriverJohn here. SHP SHP-1944 load completed. Departing origin now.,0,0.16,2026-04-13 10:22:51
SHP-1944,+15552629001,+15554263701,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.18,2026-04-13 10:22:51
SHP-1945,info@horizonfreight.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.2,2026-04-13 16:22:51
SHP-1946,info@libertycargo.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1946. Let us know if you need anything else.",0,0.19,2026-05-17 07:22:51
SHP-1946,info@libertycargo.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.08,2026-05-17 07:22:51
SHP-1947,+15558419625,+15559798264,SMS,Refueling. Trailer locks checked and secure.,0,0.06,2026-03-24 15:22:51
SHP-1947,+15559737254,+15556491052,SMS,Refueling. Trailer locks checked and secure.,0,0.16,2026-03-24 15:22:51
SHP-1947,+15557699071,+15556214228,SMS,DriverJohn here. SHP SHP-1947 load completed. Departing origin now.,0,0.15,2026-03-24 15:22:51
SHP-1948,info@xpresslogistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1948 in New York, NY. Estimated arrival in Denver, CO remains unchanged.",0,0.17,2026-04-11 19:22:51
SHP-1949,+15553574031,+15557815765,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.14,2026-06-05 12:22:51
SHP-1949,info@blueskytransport.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.13,2026-06-05 12:22:51
SHP-1950,+15553706058,+15556648226,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.14,2026-04-15 12:22:51
SHP-1951,info@goldstarlogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.21,2026-05-30 21:22:51
SHP-1951,info@goldstarlogistics.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.19,2026-05-30 21:22:51
SHP-1951,info@goldstarlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1951. Let us know if you need anything else.",0,0.11,2026-05-30 21:22:51
SHP-1952,+15557836867,+15552397572,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.16,2026-06-03 20:22:51
SHP-1953,info@unitedcargo.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.2,2026-05-02 17:22:51
SHP-1954,+15556458749,+15551331934,SMS,Refueling. Trailer locks checked and secure.,0,0.24,2026-05-07 19:22:51
SHP-1954,+15559271307,+15557470011,SMS,DriverJohn here. SHP SHP-1954 load completed. Departing origin now.,0,0.16,2026-05-07 19:22:51
SHP-1954,+15557211496,+15553802602,SMS,DriverJohn here. SHP SHP-1954 load completed. Departing origin now.,0,0.16,2026-05-07 19:22:51
SHP-1955,info@redlinetransport.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1955 in New York, NY. Estimated arrival in Detroit, MI remains unchanged.",0,0.24,2026-05-15 17:22:51
SHP-1955,+15559946299,+15555143130,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.09,2026-05-15 17:22:51
SHP-1955,+15553989617,+15551279110,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.18,2026-05-15 17:22:51
SHP-1956,info@metrologistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1956 in Atlanta, GA. Estimated arrival in Houston, TX remains unchanged.",0,0.15,2026-06-05 17:22:51
SHP-1956,info@metrologistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1956 in Atlanta, GA. Estimated arrival in Houston, TX remains unchanged.",0,0.08,2026-06-05 17:22:51
SHP-1957,+15553394433,+15557912309,SMS,Refueling. Trailer locks checked and secure.,0,0.15,2026-06-09 14:22:51
SHP-1957,+15552055775,+15558346285,SMS,Refueling. Trailer locks checked and secure.,0,0.12,2026-06-09 14:22:51
SHP-1957,info@titanhaulers.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.2,2026-06-09 14:22:51
SHP-1958,info@oceanicshipping.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.2,2026-04-30 02:22:51
SHP-1958,+15552888184,+15557894655,SMS,Refueling. Trailer locks checked and secure.,0,0.06,2026-04-30 02:22:51
SHP-1958,+15559707166,+15556760669,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.1,2026-04-30 02:22:51
