label,text
spam,Important notice: Your bank verification is pending. Please share OTP code 8839 to authenticate.
spam,Urgent: Payment required to release package. Pay customs fees Rs. 950 via bank transfer.
spam,Congratulations! You are selected as the lottery winner of Rs. 450 cash. Claim prize details here.
ham,The package from Delhivery Ops is secure at the warehouse. Delivery scheduled for tomorrow.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,Trailer seal ID 13790 is checked and the driver is heading to route. ETA 12 hours.
spam,Security Alert: Update KYC profile details now to avoid terminal check-in suspension.
ham,The package from DHL Logistics is secure at the warehouse. Delivery scheduled for tomorrow.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,Trailer seal ID 36437 is checked and the driver is heading to route. ETA 11 hours.
ham,Your parcel is currently in transit. Use tracking portal for updates.
spam,Important notice: Your bank verification is pending. Please share OTP code 5502 to authenticate.
ham,"Hi Michael, here is the updated bill of lading. Let us know if you need changes."
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-73943."
ham,Your parcel is currently in transit. Use tracking portal for updates.
ham,Your parcel is currently in transit. Use tracking portal for updates.
ham,Trailer seal ID 31585 is checked and the driver is heading to route. ETA 5 hours.
ham,Trailer seal ID 50216 is checked and the driver is heading to route. ETA 7 hours.
ham,Your parcel is currently in transit. Use tracking portal for updates.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
spam,Please reset password using the link below: http://dhl-delivery.net/reset-26564
spam,Congratulations! You are selected as the lottery winner of Rs. 10000 cash. Claim prize details here.
ham,Trailer seal ID 27169 is checked and the driver is heading to route. ETA 10 hours.
spam,Please reset password using the link below: http://dhl-delivery.net/reset-96080
ham,Trailer seal ID 97573 is checked and the driver is heading to route. ETA 12 hours.
ham,Trailer seal ID 70770 is checked and the driver is heading to route. ETA 3 hours.
ham,Trailer seal ID 36687 is checked and the driver is heading to route. ETA 4 hours.
ham,"Hi Sarah, here is the updated bill of lading. Let us know if you need changes."
ham,"Hi Emily, here is the updated bill of lading. Let us know if you need changes."
ham,Your shipment has arrived at Kolkata Hub and will be dispatched for delivery.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
spam,Congratulations! You are selected as the lottery winner of Rs. 10000 cash. Claim prize details here.
spam,Important notice: Your bank verification is pending. Please share OTP code 3482 to authenticate.
ham,Trailer seal ID 60816 is checked and the driver is heading to route. ETA 5 hours.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-69160."
ham,Your shipment has arrived at Delhi Hub and will be dispatched for delivery.
ham,The package from Apex Carrier is secure at the warehouse. Delivery scheduled for tomorrow.
ham,Trailer seal ID 13149 is checked and the driver is heading to route. ETA 9 hours.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
spam,Security Alert: Update KYC profile details now to avoid terminal check-in suspension.
ham,Your shipment has arrived at Hyderabad Hub and will be dispatched for delivery.
spam,Security Alert: Update KYC profile details now to avoid terminal check-in suspension.
ham,Your shipment has arrived at Mumbai Hub and will be dispatched for delivery.
spam,Congratulations! You are selected as the lottery winner of Rs. 5000 cash. Claim prize details here.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-93139."
spam,Congratulations! You are selected as the lottery winner of Rs. 5000 cash. Claim prize details here.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-23514."
ham,Your parcel is currently in transit. Use tracking portal for updates.
ham,Freight schedule check: all logs are within logistics compliance limits.
spam,Urgent: Payment required to release package. Pay customs fees Rs. 5000 via bank transfer.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-67138."
spam,Please reset password using the link below: http://dhl-delivery.net/reset-65612
ham,Freight schedule check: all logs are within logistics compliance limits.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-18607."
ham,Your parcel is currently in transit. Use tracking portal for updates.
spam,Security Alert: Update KYC profile details now to avoid terminal check-in suspension.
ham,Freight schedule check: all logs are within logistics compliance limits.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-76739."
spam,Please reset password using the link below: http://dhl-delivery.net/reset-62452
ham,Your shipment has arrived at Kolkata Hub and will be dispatched for delivery.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-54691."
spam,Urgent: Payment required to release package. Pay customs fees Rs. 5000 via bank transfer.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-93620."
ham,Your shipment has arrived at Mumbai Hub and will be dispatched for delivery.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,Your shipment has arrived at Chennai Hub and will be dispatched for delivery.
ham,Freight schedule check: all logs are within logistics compliance limits.
ham,The package from DHL Logistics is secure at the warehouse. Delivery scheduled for tomorrow.
spam,Urgent: Payment required to release package. Pay customs fees Rs. 5000 via bank transfer.
ham,Your shipment has arrived at Bangalore Hub and will be dispatched for delivery.
spam,URGENT: Outstanding customs fee payment of Rs. 950 is required to release package waybill #46524.
ham,Your shipment has arrived at Kolkata Hub and will be dispatched for delivery.
ham,The package from BlueDart Courier is secure at the warehouse. Delivery scheduled for tomorrow.
ham,Freight schedule check: all logs are within logistics compliance limits.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
spam,Security Alert: Update KYC profile details now to avoid terminal check-in suspension.
ham,Your parcel is currently in transit. Use tracking portal for updates.
spam,Important notice: Your bank verification is pending. Please share OTP code 2244 to authenticate.
ham,Freight schedule check: all logs are within logistics compliance limits.
spam,"Dear customer, please click here to verify your account details immediately: http://fedex-track.net/login-24944"
ham,The package from Apex Carrier is secure at the warehouse. Delivery scheduled for tomorrow.
ham,"Hi Michael, here is the updated bill of lading. Let us know if you need changes."
spam,Security Alert: Update KYC profile details now to avoid terminal check-in suspension.
ham,Freight schedule check: all logs are within logistics compliance limits.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-88659."
spam,Please reset password using the link below: http://dhl-delivery.net/reset-71865
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,The package from FedEx Express is secure at the warehouse. Delivery scheduled for tomorrow.
ham,"Hi Daniel, here is the updated bill of lading. Let us know if you need changes."
ham,"Hi Emma, here is the updated bill of lading. Let us know if you need changes."
spam,"Dear customer, please click here to verify your account details immediately: http://fedex-track.net/login-98513"
ham,The package from BlueDart Courier is secure at the warehouse. Delivery scheduled for tomorrow.
spam,"Dear customer, please click here to verify your account details immediately: http://fedex-track.net/login-83331"
ham,The package from FedEx Express is secure at the warehouse. Delivery scheduled for tomorrow.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-95911."
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-17453."
spam,"Dear customer, please click here to verify your account details immediately: http://fedex-track.net/login-78986"
ham,Your shipment has arrived at Chennai Hub and will be dispatched for delivery.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-18450."
ham,"Hi Lisa, here is the updated bill of lading. Let us know if you need changes."
spam,Alert: Your account has been suspended. Confirm banking details routing 545327 and account 21881015 to recover.
spam,Please reset password using the link below: http://dhl-delivery.net/reset-61630
ham,The package from BlueDart Courier is secure at the warehouse. Delivery scheduled for tomorrow.
