label,text
ham,"Hi David, how are you? Are we still meeting for lunch today?"
spam,Enter verification code OTP 8041 to authenticate payment request of Rs. 5000. Do not share code.
ham,"Hi Jessica, how are you? Are we still meeting for lunch today?"
ham,"Hi John, how are you? Are we still meeting for lunch today?"
spam,Important notification from bank: Your debit card ending in 4212 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-49274
ham,"Hi Emma, how are you? Are we still meeting for lunch today?"
ham,Are you free this weekend Jessica? Let me know.
ham,"Hey Michael, did you finish the spreadsheet for the inventory logs?"
ham,Are you free this weekend Karen? Let me know.
ham,"Hey Jessica, did you finish the spreadsheet for the inventory logs?"
ham,"Hey Alex, did you finish the spreadsheet for the inventory logs?"
ham,"Hi Emma, how are you? Are we still meeting for lunch today?"
ham,Are you free this weekend Emma? Let me know.
ham,"The driver check-in is complete for SHP-86396, loading will begin in 15 minutes."
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,"Hey Chris, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-97428, loading will begin in 10 minutes."
ham,Please confirm if the shipment package SHP-72087 has been received at the dispatch office.
ham,Are you free this weekend Sarah? Let me know.
ham,"Hi Michael, how are you? Are we still meeting for lunch today?"
ham,"Hi Karen, how are you? Are we still meeting for lunch today?"
spam,Claim your Rs. 1500 free gift voucher card today. Click link: http://promo-reward.net/claim-89565
ham,Please confirm if the shipment package SHP-39887 has been received at the dispatch office.
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,Please confirm if the shipment package SHP-53221 has been received at the dispatch office.
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 5000 customs fee immediately: http://held-package.net/pay-93069"
ham,Are you free this weekend Chris? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 6:30 AM."
ham,"The driver check-in is complete for SHP-10153, loading will begin in 45 minutes."
ham,Are you free this weekend Alex? Let me know.
ham,Please confirm if the shipment package SHP-49140 has been received at the dispatch office.
ham,Please confirm if the shipment package SHP-18381 has been received at the dispatch office.
ham,Are you free this weekend Alex? Let me know.
ham,"Hi Jessica, how are you? Are we still meeting for lunch today?"
ham,"Hey John, did you finish the spreadsheet for the inventory logs?"
ham,"Hey Chris, did you finish the spreadsheet for the inventory logs?"
ham,"Hey Alex, did you finish the spreadsheet for the inventory logs?"
ham,"Hey Emma, did you finish the spreadsheet for the inventory logs?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 12:30 AM."
ham,Please confirm if the shipment package SHP-28883 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:30 PM."
ham,"The driver check-in is complete for SHP-48163, loading will begin in 45 minutes."
ham,Are you free this weekend Alex? Let me know.
ham,"Hi Emily, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-75684, loading will begin in 10 minutes."
ham,"The driver check-in is complete for SHP-54541, loading will begin in 20 minutes."
ham,"Hi John, how are you? Are we still meeting for lunch today?"
ham,Please confirm if the shipment package SHP-69859 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 6:00 PM."
ham,Are you free this weekend John? Let me know.
spam,Enter verification code OTP 4241 to authenticate payment request of Rs. 150. Do not share code.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:30 PM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 2:30 PM."
ham,Please confirm if the shipment package SHP-34753 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 9:45 PM."
ham,"The driver check-in is complete for SHP-88958, loading will begin in 15 minutes."
spam,Important notification from bank: Your debit card ending in 4183 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-79781
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,Please confirm if the shipment package SHP-71090 has been received at the dispatch office.
ham,Are you free this weekend Emma? Let me know.
spam,Claim your Rs. 450 free gift voucher card today. Click link: http://promo-reward.net/claim-57293
ham,"The driver check-in is complete for SHP-66921, loading will begin in 30 minutes."
ham,"The driver check-in is complete for SHP-21228, loading will begin in 10 minutes."
ham,Please confirm if the shipment package SHP-99985 has been received at the dispatch office.
spam,Claim your Rs. 5000 free gift voucher card today. Click link: http://promo-reward.net/claim-88185
spam,Enter verification code OTP 8203 to authenticate payment request of Rs. 1500. Do not share code.
ham,Please confirm if the shipment package SHP-86908 has been received at the dispatch office.
spam,Congratulations selected winner! Your mobile number won Rs. 450 cash sweepstakes. Claim ticket details here: http://sweepstakes-69935.net
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 150 customs fee immediately: http://held-package.net/pay-74539"
ham,"The driver check-in is complete for SHP-77144, loading will begin in 30 minutes."
ham,"Hi Jessica, how are you? Are we still meeting for lunch today?"
ham,Please confirm if the shipment package SHP-43263 has been received at the dispatch office.
ham,"Hey Emma, did you finish the spreadsheet for the inventory logs?"
ham,Are you free this weekend Chris? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 9:30 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 12:00 PM."
ham,"Hi Chris, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-88563, loading will begin in 30 minutes."
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 5000 customs fee immediately: http://held-package.net/pay-64783"
ham,"Hi Emily, how are you? Are we still meeting for lunch today?"
ham,"Hey Jessica, did you finish the spreadsheet for the inventory logs?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:00 AM."
ham,"The driver check-in is complete for SHP-43781, loading will begin in 15 minutes."
ham,"Hi Alex, how are you? Are we still meeting for lunch today?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 3:30 PM."
ham,Are you free this weekend John? Let me know.
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 5000 customs fee immediately: http://held-package.net/pay-79158"
ham,Please confirm if the shipment package SHP-99912 has been received at the dispatch office.
spam,"URGENT: Change your bank details to complete payment transaction routing 552523, account 77399475. Confirm deposit."
ham,Please confirm if the shipment package SHP-43441 has been received at the dispatch office.
spam,Congratulations selected winner! Your mobile number won Rs. 150 cash sweepstakes. Claim ticket details here: http://sweepstakes-39306.net
spam,Enter verification code OTP 7380 to authenticate payment request of Rs. 950. Do not share code.
ham,"The driver check-in is complete for SHP-48766, loading will begin in 30 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 5:00 PM."
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-51373, loading will begin in 45 minutes."
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 5000 customs fee immediately: http://held-package.net/pay-74744"
ham,"The driver check-in is complete for SHP-22328, loading will begin in 10 minutes."
spam,Congratulations selected winner! Your mobile number won Rs. 5000 cash sweepstakes. Claim ticket details here: http://sweepstakes-44320.net
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,Please confirm if the shipment package SHP-12766 has been received at the dispatch office.
spam,Important notification from bank: Your debit card ending in 1738 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-58220
ham,Please confirm if the shipment package SHP-83601 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 1:00 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 1:15 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:00 AM."
ham,Please confirm if the shipment package SHP-74003 has been received at the dispatch office.
ham,Please confirm if the shipment package SHP-91889 has been received at the dispatch office.
ham,"Hey Jessica, did you finish the spreadsheet for the inventory logs?"
ham,"Hi Chris, how are you? Are we still meeting for lunch today?"
ham,Please confirm if the shipment package SHP-59438 has been received at the dispatch office.
ham,Please confirm if the shipment package SHP-38697 has been received at the dispatch office.
ham,Are you free this weekend Emma? Let me know.
ham,Are you free this weekend Emma? Let me know.
ham,Please confirm if the shipment package SHP-15264 has been received at the dispatch office.
ham,Please confirm if the shipment package SHP-29189 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-24881, loading will begin in 10 minutes."
spam,Enter verification code OTP 8977 to authenticate payment request of Rs. 450. Do not share code.
ham,Please confirm if the shipment package SHP-70596 has been received at the dispatch office.
ham,"Hey Emily, did you finish the spreadsheet for the inventory logs?"
ham,Are you free this weekend Jessica? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 1:45 PM."
ham,Please confirm if the shipment package SHP-98205 has been received at the dispatch office.
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,"Hi Karen, how are you? Are we still meeting for lunch today?"
ham,Are you free this weekend Alex? Let me know.
ham,Please confirm if the shipment package SHP-88392 has been received at the dispatch office.
ham,Are you free this weekend Emily? Let me know.
spam,Important notification from bank: Your debit card ending in 5259 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-79462
ham,"Hi Alex, how are you? Are we still meeting for lunch today?"
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
